company_id,name,normalized_name,industry,inn,primary_site,primary_email,data_quality_score,has_support_team,support_team_size,support_channels_count,has_24_7_support,support_vacancies,total_vacancies,data_sources,description,emails,last_updated,metadata,sites,source,sources,support_info
C0017,DNS,DNS,retail,НЕ_НАЙДЕН,https://hh.ru/employer/5920492,,75,True,2,0,False,2,2,"enriched, jobs_detailed, jobs_simple",Отрасль: retail | Размер команды поддержки: 2,[],2025-12-23T17:34:28.090739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'HTTP 403', 'analysis_success': True}","['https://hh.ru/employer/5920492', 'https://www.dns-shop.ru', 'https://www.dns-shop.ru/']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 2, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.dns-shop.ru/', 'support_vacancies': 2, 'vacancy_details': ""[{'name': 'Оператор проектного отдела', 'url': 'https://hh.ru/vacancy/128598048', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Специалист бизнес - процессов', 'url': 'https://hh.ru/vacancy/128847259', 'schedule': 'Полный день', 'estimated_size': 1}]"", 'total_vacancies': 2}"
C0021,Яндекс,ЯНДЕКС,it,7736207543,https://yandex.ru,,75,True,10,0,False,5,5,"enriched, jobs_detailed, jobs_simple",Отрасль: it | Размер команды поддержки: 10,[],2025-12-23T17:34:28.090739,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'analysis_success': True}","['https://yandex.ru', 'https://sso.passport.yandex.ru/push?uuid=3042a139-36dd-4e19-b002-76320af58c62&retpath=https%3A%2F%2Fdzen.ru%2F%3Fyredirect%3Dtrue%26is_autologin_ya%3Dtrue', 'https://hh.ru/employer/1740']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 10, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://sso.passport.yandex.ru/push?uuid=3042a139-36dd-4e19-b002-76320af58c62&retpath=https%3A%2F%2Fdzen.ru%2F%3Fyredirect%3Dtrue%26is_autologin_ya%3Dtrue', 'support_vacancies': 5, 'vacancy_details': ""[{'name': 'Специалист чат-поддержки Авто.ру', 'url': 'https://hh.ru/vacancy/128828867', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист по верификации партнёров', 'url': 'https://hh.ru/vacancy/128258879', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Модератор (сервис Авто.ру)', 'url': 'https://hh.ru/vacancy/128052890', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист письменной поддержки Яндекс Аренда', 'url': 'https://hh.ru/vacancy/128624203', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Менеджер маркетинговых проектов в Маркет', 'url': 'https://hh.ru/vacancy/128664811', 'schedule': 'Полный день', 'estimated_size': 3}]"", 'total_vacancies': 5}"
C0032,АльфаСтрахование,АЛЬФАСТРАХОВАНИЕ,insurance,НЕ_НАЙДЕН,https://hh.ru/employer/370,,75,True,62,0,False,27,27,"enriched, jobs_detailed, jobs_simple",Отрасль: insurance | Размер команды поддержки: 62,[],2025-12-23T17:34:28.091739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'HTTP 403', 'analysis_success': True}","['https://hh.ru/employer/370', 'https://alfastrah.ru', 'https://alfastrah.ru/']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 62, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://alfastrah.ru/', 'support_vacancies': 27, 'vacancy_details': ""[{'name': 'Специалист чат-поддержки клиентов', 'url': 'https://hh.ru/vacancy/128553986', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Ведущий специалист по работе с партнерами (ипотека)', 'url': 'https://hh.ru/vacancy/128912719', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Системный инженер', 'url': 'https://hh.ru/vacancy/128266339', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Эксперт урегулирования убытков', 'url': 'https://hh.ru/vacancy/128769070', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Специалист по страхованию (входящий поток, без поиска клиентов)', 'url': 'https://hh.ru/vacancy/128233386', 'schedule': 'Полный день', 'estimated_size': 1}]"", 'total_vacancies': 27}"
C0040,Деловые Линии,ДЕЛОВЫЕ ЛИНИИ,logistics,3443011960,https://hh.ru/employer/29413,,75,True,3,0,False,1,1,"enriched, jobs_detailed, jobs_simple",Отрасль: logistics | Размер команды поддержки: 3,[],2025-12-23T17:34:28.093746,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Доступ к ресурсу ограничен', 'analysis_success': True}","['https://hh.ru/employer/29413', 'https://www.dellin.ru', 'https://www.dellin.ru/']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 3, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.dellin.ru/', 'support_vacancies': 1, 'vacancy_details': ""[{'name': 'Менеджер по работе с клиентами', 'url': 'https://hh.ru/vacancy/128917239', 'schedule': 'Полный день', 'estimated_size': 3}]"", 'total_vacancies': 1}"
C0048,Татнефть,ТАТНЕФТЬ,energy,НЕ_НАЙДЕН,https://hh.ru/employer/575665,,75,True,31,0,False,12,12,"enriched, jobs_detailed, jobs_simple",Отрасль: energy | Размер команды поддержки: 31,[],2025-12-23T17:34:28.095740,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Главная страница', 'analysis_success': True}","['https://hh.ru/employer/575665', 'https://www.tatneft.ru', 'https://www.tatneft.ru/']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 31, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.tatneft.ru/', 'support_vacancies': 12, 'vacancy_details': ""[{'name': 'Специалист 2 категории по администрированию проектов', 'url': 'https://hh.ru/vacancy/128779402', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Оператор пульта управления', 'url': 'https://hh.ru/vacancy/128679078', 'schedule': 'Сменный график', 'estimated_size': 4}, {'name': 'Оператор по добыче нефти и газа', 'url': 'https://hh.ru/vacancy/128298796', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Оператор по подземному ремонту скважин (Лениногорский р-он)', 'url': 'https://hh.ru/vacancy/128480477', 'schedule': 'Вахтовый метод', 'estimated_size': 1}, {'name': 'Оператор по химической обработке скважин', 'url': 'https://hh.ru/vacancy/128709920', 'schedule': 'Сменный график', 'estimated_size': 4}]"", 'total_vacancies': 12}"
C0049,Яндекс.Такси,ЯНДЕКСТАКСИ,service,7704340310,https://taxi.yandex.ru/,,75,True,10,0,False,5,5,"enriched, jobs_detailed, jobs_simple",Отрасль: service | Размер команды поддержки: 10,[],2025-12-23T17:34:28.095740,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Яндекс Go — заказ поездок онлайн', 'analysis_success': True}","['https://taxi.yandex.ru/', 'https://taxi.yandex.ru', 'https://hh.ru/employer/1740']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 10, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://taxi.yandex.ru/', 'support_vacancies': 5, 'vacancy_details': ""[{'name': 'Специалист чат-поддержки Авто.ру', 'url': 'https://hh.ru/vacancy/128828867', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист по верификации партнёров', 'url': 'https://hh.ru/vacancy/128258879', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Модератор (сервис Авто.ру)', 'url': 'https://hh.ru/vacancy/128052890', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист письменной поддержки Яндекс Аренда', 'url': 'https://hh.ru/vacancy/128624203', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Менеджер маркетинговых проектов в Маркет', 'url': 'https://hh.ru/vacancy/128664811', 'schedule': 'Полный день', 'estimated_size': 3}]"", 'total_vacancies': 5}"
C0009,Tele2,TELE2,telecom,5029223278,https://msk.t2.ru/journal/category/instructions,,74,False,0,3,False,0,0,"enriched, jobs_detailed",Отрасль: telecom | Каналы поддержки: 3,[],2025-12-23T17:34:28.077739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Оператор сотовой связи T2 - выгодная мобильная связь и интернет Москва и область', 'analysis_success': False}","['https://msk.t2.ru/journal/category/instructions', 'https://msk.t2.ru/help', 'https://tele2.ru', 'https://msk.t2.ru/?pageParams=askForRegion%3Dtrue']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://msk.t2.ru/?pageParams=askForRegion%3Dtrue', 'chat_vendor': 'online-chat', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0030,Ренессанс Страхование,РЕНЕССАНС СТРАХОВАНИЕ,insurance,7736019967,https://www.renins.com,,74,False,0,3,False,0,0,"enriched, jobs_detailed",Отрасль: insurance | Каналы поддержки: 3,[],2025-12-23T17:34:28.082739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Ренессанс страхование - универсальная страховая компания - renins.ru', 'analysis_success': False}","['https://www.renins.com', 'https://www.renins.ru/', 'https://www.renins.ru/invest/contact/']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': True, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.renins.ru/', 'chat_vendor': 'unknown', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0035,S7 Airlines,S7 AIRLINES,airline,5408025106,https://www.s7.ru,,74,False,0,3,False,0,0,"enriched, jobs_detailed",Отрасль: airline | Каналы поддержки: 3,[],2025-12-23T17:34:28.083738,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Купить авиабилеты на рейсы S7 Airlines онлайн', 'analysis_success': False}","['https://www.s7.ru', 'https://www.s7.ru/about/contactus/?code=Feedbacksubjects7priority', 'https://www.s7.ru/']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': True, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.s7.ru/', 'chat_vendor': 'unknown', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0038,Россия,РОССИЯ,airline,НЕ_НАЙДЕН,https://www.rossiya-airlines.ru/about/contacts/feedback/,,74,False,0,3,False,0,0,"enriched, jobs_detailed",Отрасль: airline | Каналы поддержки: 3,[],2025-12-23T17:34:28.083738,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Авиакомпания ""Россия""', 'analysis_success': False}","['https://www.rossiya-airlines.ru/about/contacts/feedback/', 'https://www.rossiya-airlines.ru/', 'https://rossiya-airlines.com', 'https://www.rossiya-airlines.ru/flight-with-us/on-board/faq/']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': True, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.rossiya-airlines.ru/', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0039,РЖД,РЖД,transport,7708503727,https://www.rzd.ru/,,74,False,0,3,False,0,0,"enriched, jobs_detailed, jobs_simple",Отрасль: transport | Каналы поддержки: 3,[],2025-12-23T17:34:28.093746,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Пассажирам', 'analysis_success': True}","['https://www.rzd.ru/', 'https://www.rzd.ru', 'https://www.rzd.ru/ru/11435', 'https://contacts.rzd.ru', 'https://hh.ru/employer/789521']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 0, 'channels': {'email': False, 'contact_form': True, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.rzd.ru/', 'support_vacancies': 0, 'vacancy_details': '[]', 'total_vacancies': 0}"
C0006,МТС,МТС,telecom,7740000076,https://mts.ru,,71,False,0,2,False,0,0,"enriched, jobs_detailed, jobs_simple",Отрасль: telecom | Каналы поддержки: 2,[],2025-12-23T17:34:28.088742,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'МТС - связь и экосистема цифровых сервисов - Частным клиентам | Официальный сайт МТС - Уфа и Республика Башкортостан', 'analysis_success': True}","['https://mts.ru', 'https://hh.ru/employer/1535255', 'https://bashkortostan.mts.ru:443/personal', 'https://support.mts.ru/?utm_source=inhouse&utm_medium=mts_ru&utm_campaign=support&utm_content=main_footer&utm_term=link_tap']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://bashkortostan.mts.ru:443/personal', 'chat_vendor': 'unknown', 'support_vacancies': 0, 'vacancy_details': '[]', 'total_vacancies': 0}"
C0007,Билайн,БИЛАЙН,telecom,7713076301,https://ufa.beeline.ru/customers/products/,,71,False,0,2,False,0,0,"enriched, jobs_detailed",Отрасль: telecom | Каналы поддержки: 2,[],2025-12-23T17:34:28.077739,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'билайн Уфа — официальный сайт оператора: тарифы на мобильную связь и интернет, услуги, акции, выбор и заказ SIM-карт и eSIM.', 'analysis_success': False}","['https://ufa.beeline.ru/customers/products/', 'https://ufa.beeline.ru/customers/support/', 'https://beeline.ru']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://ufa.beeline.ru/customers/products/', 'chat_vendor': 'unknown', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0014,СИТИЛИНК,СИТИЛИНК,retail,НЕ_НАЙДЕН,https://www.citilink.ru,,71,False,0,2,False,0,0,"enriched, jobs_detailed",Отрасль: retail | Каналы поддержки: 2,[],2025-12-23T17:34:28.078742,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Ситилинк – интернет-магазин техники, электроники, товаров для дома и ремонта', 'analysis_success': False}","['https://www.citilink.ru', 'https://www.citilink.ru/']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': True, 'online_chat': True, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.citilink.ru/', 'chat_vendor': 'unknown', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0025,Авито,АВИТО,it,7724458880,https://support.avito.ru,,71,False,0,2,False,0,0,"enriched, jobs_detailed",Отрасль: it | Каналы поддержки: 2,[],2025-12-23T17:34:28.080740,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Авито — Объявления на сайте Авито', 'analysis_success': False}","['https://support.avito.ru', 'https://www.avito.ru', 'https://m.avito.ru/all/predlozheniya_uslug/krasota-ASgBAgICAUSYC6qfAQ?context=H4sIAAAAAAAA_0q0MrSqLraysFJKK8rPDUhMT1WyBnOLM_KLSpJLS5SsawEBAAD__7D1u_8kAAAA', 'https://m.avito.ru/']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://m.avito.ru/', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0026,Дром,ДРОМ,it,НЕ_НАЙДЕН,https://hh.ru/employer/1781300,,71,False,0,2,False,0,0,"enriched, jobs_detailed, jobs_simple",Отрасль: it | Каналы поддержки: 2,[],2025-12-23T17:34:28.090739,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Ð\x94Ñ\x80Ð¾Ð¼ - Ñ\x86ÐµÐ½Ñ\x8b Ð½Ð° Ð¼Ð°Ñ\x88Ð¸Ð½Ñ\x8b', 'analysis_success': True}","['https://hh.ru/employer/1781300', 'https://www.drom.ru/faq/', 'https://www.drom.ru', 'https://my.drom.ru/help/VozniklaProblemanaDrome', 'https://www.drom.ru/']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.drom.ru/', 'support_vacancies': 0, 'vacancy_details': '[]', 'total_vacancies': 0}"
C0027,Юла,ЮЛА,it,НЕ_НАЙДЕН,https://help.mail.ru/legal/terms/youla/recommendation?preset.hidden_ua=YoulaWEB%20Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20K)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F135.0.0.0%20Mobile%20Safari%2F537.36%20User_is_promoted%3A%200,,71,False,0,2,False,0,0,"enriched, jobs_detailed, jobs_simple",Отрасль: it | Каналы поддержки: 2,[],2025-12-23T17:34:28.091739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Юла - доска объявлений в Уфе, бесплатные частные объявления', 'analysis_success': True}","['https://help.mail.ru/legal/terms/youla/recommendation?preset.hidden_ua=YoulaWEB%20Mozilla%2F5.0%20(Linux%3B%20Android%2010%3B%20K)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F135.0.0.0%20Mobile%20Safari%2F537.36%20User_is_promoted%3A%200', 'https://youla.ru/', 'https://youla.ru', 'https://hh.ru/employer/4562332']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://youla.ru/', 'chat_vendor': 'jivo', 'support_vacancies': 0, 'vacancy_details': '[]', 'total_vacancies': 0}"
C0023,Рамблер,РАМБЛЕР,it,НЕ_НАЙДЕН,https://rambler.ru,,68,False,0,1,False,0,0,"enriched, jobs_detailed",Отрасль: it | Каналы поддержки: 1,[],2025-12-23T17:34:28.080740,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Рамблер — медийный портал: новости России и мира, почта, поиск, погода', 'analysis_success': False}","['https://rambler.ru', 'https://help.rambler.ru/legal/1430/?p=id', 'https://www.rambler.ru/']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.rambler.ru/', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0024,1С,1С,it,НЕ_НАЙДЕН,https://1c.ru,,68,False,0,1,False,0,0,"enriched, jobs_detailed",Отрасль: it | Каналы поддержки: 1,[],2025-12-23T17:34:28.080740,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Фирма «1С»', 'analysis_success': False}","['https://1c.ru', 'https://1c.ru/', 'https://1c.ru/rus/support/predpr-service.htm']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://1c.ru/', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0054,Wargaming,WARGAMING,gaming,5902290393,https://eu.wargaming.net/support/,,68,False,0,1,False,0,0,"enriched, jobs_detailed",Отрасль: gaming | Каналы поддержки: 1,[],2025-12-23T17:34:28.087741,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Wargaming.net games — the full list of games available for players on the official website', 'analysis_success': False}","['https://eu.wargaming.net/support/', 'https://wargaming.net', 'https://wargaming.net/en']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://wargaming.net/en', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0018,Лента,ЛЕНТА,retail,НЕ_НАЙДЕН,https://lenta.com,,65,False,0,0,False,0,0,"enriched, jobs_detailed",Отрасль: retail,[],2025-12-23T17:34:28.079739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'HTTP 403', 'analysis_success': False}","['https://lenta.com', 'https://lenta.com/']",seed,"['enriched', 'jobs_detailed']","{'team_size': 0, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://lenta.com/', 'support_vacancies': 0, 'vacancy_details': '[]'}"
